Emocion,Termino_emocional,Lista_sinonimos,Negacion_Considerar,Respuesta,Notas_Culturales,Intensidad,Ejemplo_frase
alegría,apreciaci√≥n,,sí,,NRC EmoLex,media,
alegría,aprobar,,sí,,NRC EmoLex,media,
alegría,ardiente,,sí,,NRC EmoLex,media,
alegría,Arte,,sí,,NRC EmoLex,media,
alegría,aspiraci√≥n,,sí,,NRC EmoLex,media,
alegría,aspirar,,sí,,NRC EmoLex,media,
alegría,ambicioso,,sí,,NRC EmoLex,media,
alegría,asombro,,sí,,NRC EmoLex,media,
alegría,expiar,,sí,,NRC EmoLex,media,
alegría,propicio,,sí,,NRC EmoLex,media,
alegría,aut√©ntico,,sí,,NRC EmoLex,media,
alegría,otorgar,,sí,,NRC EmoLex,media,
alegría,beb√©,,sí,,NRC EmoLex,media,
alegría,b√°lsamo,,sí,,NRC EmoLex,media,
alegría,banquete,,sí,,NRC EmoLex,media,
alegría,bautismal,,sí,,NRC EmoLex,media,
alegría,baloncesto,,sí,,NRC EmoLex,media,
alegría,playa,,sí,,NRC EmoLex,media,
alegría,haz,,sí,,NRC EmoLex,media,
alegría,radiante,,sí,,NRC EmoLex,media,
alegría,embellecimiento,,sí,,NRC EmoLex,media,
alegría,hermoso,,sí,,NRC EmoLex,media,
alegría,embellecer,,sí,,NRC EmoLex,media,
alegría,belleza,,sí,,NRC EmoLex,media,
alegría,cerveza,,sí,,NRC EmoLex,media,
alegría,ofrecer amistad,,sí,,NRC EmoLex,media,
alegría,benevolencia,,sí,,NRC EmoLex,media,
alegría,benigno,,sí,,NRC EmoLex,media,
alegría,prometido,,sí,,NRC EmoLex,media,
alegría,nacimiento,,sí,,NRC EmoLex,media,
alegría,cumplea√±os,,sí,,NRC EmoLex,media,
alegría,bendecir,,sí,,NRC EmoLex,media,
alegría,bendecido,,sí,,NRC EmoLex,media,
alegría,bendici√≥n,,sí,,NRC EmoLex,media,
alegría,bendiciones,,sí,,NRC EmoLex,media,
alegría,felicidad,,sí,,NRC EmoLex,media,
alegría,feliz,,sí,,NRC EmoLex,media,
alegría,florecer,,sí,,NRC EmoLex,media,
alegría,florecer,,sí,,NRC EmoLex,media,
alegría,bullicioso,,sí,,NRC EmoLex,media,
alegría,bonanza,,sí,,NRC EmoLex,media,
alegría,prima,,sí,,NRC EmoLex,media,
alegría,abundante,,sí,,NRC EmoLex,media,
alegría,generosidad,,sí,,NRC EmoLex,media,
alegría,ramo,,sí,,NRC EmoLex,media,
alegría,nupcial,,sí,,NRC EmoLex,media,
alegría,novia,,sí,,NRC EmoLex,media,
alegría,novio,,sí,,NRC EmoLex,media,
alegría,dama de honor,,sí,,NRC EmoLex,media,
alegría,aclarar,,sí,,NRC EmoLex,media,
alegría,brillante,,sí,,NRC EmoLex,media,
alegría,fraternal,,sí,,NRC EmoLex,media,
alegría,amigo,,sí,,NRC EmoLex,media,
alegría,autob√∫s,,sí,,NRC EmoLex,media,
alegría,becerro,,sí,,NRC EmoLex,media,
alegría,sincero,,sí,,NRC EmoLex,media,
alegría,cautivar,,sí,,NRC EmoLex,media,
alegría,villancico,,sí,,NRC EmoLex,media,
alegría,dinero,,sí,,NRC EmoLex,media,
alegría,catedral,,sí,,NRC EmoLex,media,
alegría,celebrado,,sí,,NRC EmoLex,media,
alegría,celebrando,,sí,,NRC EmoLex,media,
alegría,celebracion,,sí,,NRC EmoLex,media,
alegría,celebridad,,sí,,NRC EmoLex,media,
alegría,celestial,,sí,,NRC EmoLex,media,
alegría,ceremonia,,sí,,NRC EmoLex,media,
alegría,campe√≥n,,sí,,NRC EmoLex,media,
alegría,cantar,,sí,,NRC EmoLex,media,
alegría,Caritativo,,sí,,NRC EmoLex,media,
alegría,caridad,,sí,,NRC EmoLex,media,
alegría,Encantado,,sí,,NRC EmoLex,media,
alegría,alegr√≠a,,sí,,NRC EmoLex,media,
alegría,alegre,,sí,,NRC EmoLex,media,
alegría,alegr√≠a,,sí,,NRC EmoLex,media,
alegría,aplausos,,sí,,NRC EmoLex,media,
alegría,alegre,,sí,,NRC EmoLex,media,
alegría,valorar,,sí,,NRC EmoLex,media,
alegría,ni√±o,,sí,,NRC EmoLex,media,
alegría,infancia,,sí,,NRC EmoLex,media,
alegría,chirrido,,sí,,NRC EmoLex,media,
alegría,chocolate,,sí,,NRC EmoLex,media,
alegría,coro,,sí,,NRC EmoLex,media,
alegría,coral,,sí,,NRC EmoLex,media,
alegría,risita,,sí,,NRC EmoLex,media,
alegría,iglesia,,sí,,NRC EmoLex,media,
alegría,civilizado,,sí,,NRC EmoLex,media,
alegría,aplaudir,,sí,,NRC EmoLex,media,
alegría,cl√°sicos,,sí,,NRC EmoLex,media,
alegría,limpio,,sí,,NRC EmoLex,media,
alegría,cl√≠max,,sí,,NRC EmoLex,media,
alegría,cercan√≠a,,sí,,NRC EmoLex,media,
alegría,cierre,,sí,,NRC EmoLex,media,
alegría,payaso,,sí,,NRC EmoLex,media,
alegría,comodidad,,sí,,NRC EmoLex,media,
alegría,conmemorar,,sí,,NRC EmoLex,media,
alegría,conmemoraci√≥n,,sí,,NRC EmoLex,media,
alegría,recomendable,,sí,,NRC EmoLex,media,
alegría,comuni√≥n,,sí,,NRC EmoLex,media,
alegría,compa√±ero,,sí,,NRC EmoLex,media,
alegría,compensar,,sí,,NRC EmoLex,media,
alegría,complementar,,sí,,NRC EmoLex,media,
alegría,completando,,sí,,NRC EmoLex,media,
alegría,terminaci√≥n,,sí,,NRC EmoLex,media,
alegría,cumplido,,sí,,NRC EmoLex,media,
alegría,conciliaci√≥n,,sí,,NRC EmoLex,media,
alegría,confianza,,sí,,NRC EmoLex,media,
alegría,confidente,,sí,,NRC EmoLex,media,
alegría,congratulatorio,,sí,,NRC EmoLex,media,
alegría,conocedor,,sí,,NRC EmoLex,media,
alegría,consagraci√≥n,,sí,,NRC EmoLex,media,
alegría,contenido,,sí,,NRC EmoLex,media,
alegría,coronaci√≥n,,sí,,NRC EmoLex,media,
alegría,noviazgo,,sí,,NRC EmoLex,media,
alegría,ensenada,,sí,,NRC EmoLex,media,
alegría,cuna,,sí,,NRC EmoLex,media,
alegría,crema,,sí,,NRC EmoLex,media,
alegría,crear,,sí,,NRC EmoLex,media,
alegría,crescendo,,sí,,NRC EmoLex,media,
alegría,coronamiento,,sí,,NRC EmoLex,media,
alegría,abrazo,,sí,,NRC EmoLex,media,
alegría,baile,,sí,,NRC EmoLex,media,
alegría,querida,,sí,,NRC EmoLex,media,
alegría,hija,,sí,,NRC EmoLex,media,
alegría,amanecer,,sí,,NRC EmoLex,media,
alegría,acuerdo,,sí,,NRC EmoLex,media,
alegría,delicioso,,sí,,NRC EmoLex,media,
alegría,deleitar,,sí,,NRC EmoLex,media,
alegría,contento,,sí,,NRC EmoLex,media,
alegría,encantador,,sí,,NRC EmoLex,media,
alegría,liberaci√≥n,,sí,,NRC EmoLex,media,
alegría,demostrativo,,sí,,NRC EmoLex,media,
alegría,destino,,sí,,NRC EmoLex,media,
alegría,devoto,,sí,,NRC EmoLex,media,
alegría,diamante,,sí,,NRC EmoLex,media,
alegría,diario,,sí,,NRC EmoLex,media,
alegría,cancioneta,,sí,,NRC EmoLex,media,
alegría,mu√±eca,,sí,,NRC EmoLex,media,
alegría,delf√≠n,,sí,,NRC EmoLex,media,
alegría,paloma,,sí,,NRC EmoLex,media,
alegría,ansioso,,sí,,NRC EmoLex,media,
alegría,af√°n,,sí,,NRC EmoLex,media,
alegría,√©xtasis,,sí,,NRC EmoLex,media,
alegría,ext√°tico,,sí,,NRC EmoLex,media,
alegría,edificaci√≥n,,sí,,NRC EmoLex,media,
alegría,eyaculaci√≥n,,sí,,NRC EmoLex,media,
alegría,exaltado,,sí,,NRC EmoLex,media,
alegría,el√©ctrico,,sí,,NRC EmoLex,media,
alegría,elegancia,,sí,,NRC EmoLex,media,
alegría,elegante,,sí,,NRC EmoLex,media,
alegría,elevaci√≥n,,sí,,NRC EmoLex,media,
alegría,√©lite,,sí,,NRC EmoLex,media,
alegría,emancipaci√≥n,,sí,,NRC EmoLex,media,
alegría,abrazar,,sí,,NRC EmoLex,media,
alegría,encantar,,sí,,NRC EmoLex,media,
alegría,encantado,,sí,,NRC EmoLex,media,
alegría,encantador,,sí,,NRC EmoLex,media,
alegría,alentar,,sí,,NRC EmoLex,media,
alegría,sin fin,,sí,,NRC EmoLex,media,
alegría,comprometido,,sí,,NRC EmoLex,media,
alegría,atractivo,,sí,,NRC EmoLex,media,
alegría,disfrutar,,sí,,NRC EmoLex,media,
alegría,disfrutando,,sí,,NRC EmoLex,media,
alegría,iluminar,,sí,,NRC EmoLex,media,
alegría,iluminaci√≥n,,sí,,NRC EmoLex,media,
alegría,animar,,sí,,NRC EmoLex,media,
alegría,entretener,,sí,,NRC EmoLex,media,
alegría,entretenido,,sí,,NRC EmoLex,media,
alegría,entretenido,,sí,,NRC EmoLex,media,
alegría,entretenimiento,,sí,,NRC EmoLex,media,
alegría,entusiasmo,,sí,,NRC EmoLex,media,
alegría,entusiasta,,sí,,NRC EmoLex,media,
alegría,igualdad,,sí,,NRC EmoLex,media,
alegría,er√≥tico,,sí,,NRC EmoLex,media,
alegría,establecido,,sí,,NRC EmoLex,media,
alegría,estima,,sí,,NRC EmoLex,media,
alegría,hojas perennes,,sí,,NRC EmoLex,media,
alegría,exaltar,,sí,,NRC EmoLex,media,
alegría,exaltaci√≥n,,sí,,NRC EmoLex,media,
alegría,exaltado,,sí,,NRC EmoLex,media,
alegría,superar,,sí,,NRC EmoLex,media,
alegría,sobresalir,,sí,,NRC EmoLex,media,
alegría,excelencia,,sí,,NRC EmoLex,media,
alegría,excelente,,sí,,NRC EmoLex,media,
alegría,excitaci√≥n,,sí,,NRC EmoLex,media,
alegría,excitar,,sí,,NRC EmoLex,media,
alegría,entusiasmado,,sí,,NRC EmoLex,media,
alegría,excitaci√≥n,,sí,,NRC EmoLex,media,
alegría,emocionante,,sí,,NRC EmoLex,media,
alegría,regocijo,,sí,,NRC EmoLex,media,
alegría,conveniente,,sí,,NRC EmoLex,media,
alegría,Exquisito,,sí,,NRC EmoLex,media,
alegría,exuberancia,,sí,,NRC EmoLex,media,
alegría,deseando,,sí,,NRC EmoLex,media,
alegría,fe,,sí,,NRC EmoLex,media,
alegría,familiaridad,,sí,,NRC EmoLex,media,
alegría,lujoso,,sí,,NRC EmoLex,media,
alegría,trompeteo,,sí,,NRC EmoLex,media,
alegría,favorable,,sí,,NRC EmoLex,media,
alegría,favorito,,sí,,NRC EmoLex,media,
alegría,Con,,sí,,NRC EmoLex,media,
alegría,sentimiento,,sí,,NRC EmoLex,media,
alegría,felicidad,,sí,,NRC EmoLex,media,
alegría,fervor,,sí,,NRC EmoLex,media,
alegría,festival,,sí,,NRC EmoLex,media,
alegría,festivo,,sí,,NRC EmoLex,media,
alegría,fiesta,,sí,,NRC EmoLex,media,
alegría,fidelidad,,sí,,NRC EmoLex,media,
alegría,fiesta,,sí,,NRC EmoLex,media,
alegría,finalmente,,sí,,NRC EmoLex,media,
alegría,Primog√©nito,,sí,,NRC EmoLex,media,
alegría,adecuado,,sí,,NRC EmoLex,media,
alegría,halagador,,sí,,NRC EmoLex,media,
alegría,Ligar,,sí,,NRC EmoLex,media,
alegría,cari√±o,,sí,,NRC EmoLex,media,
alegría,alimento,,sí,,NRC EmoLex,media,
alegría,f√∫tbol,,sí,,NRC EmoLex,media,
alegría,antepasados,,sí,,NRC EmoLex,media,
alegría,fortaleza,,sí,,NRC EmoLex,media,
alegría,fortuna,,sí,,NRC EmoLex,media,
alegría,fundar,,sí,,NRC EmoLex,media,
alegría,fraternal,,sí,,NRC EmoLex,media,
alegría,libertad,,sí,,NRC EmoLex,media,
alegría,libremente,,sí,,NRC EmoLex,media,
alegría,amigo,,sí,,NRC EmoLex,media,
alegría,amabilidad,,sí,,NRC EmoLex,media,
alegría,amigable,,sí,,NRC EmoLex,media,
alegría,amistad,,sí,,NRC EmoLex,media,
alegría,retoz√≥n,,sí,,NRC EmoLex,media,
alegría,fiesta,,sí,,NRC EmoLex,media,
alegría,realizar,,sí,,NRC EmoLex,media,
alegría,cumplimiento,,sí,,NRC EmoLex,media,
alegría,divertida,,sí,,NRC EmoLex,media,
alegría,ganar,,sí,,NRC EmoLex,media,
alegría,jard√≠n,,sí,,NRC EmoLex,media,
alegría,joya,,sí,,NRC EmoLex,media,
alegría,generosidad,,sí,,NRC EmoLex,media,
alegría,generoso,,sí,,NRC EmoLex,media,
alegría,genial,,sí,,NRC EmoLex,media,
alegría,regalo,,sí,,NRC EmoLex,media,
alegría,risilla,,sí,,NRC EmoLex,media,
alegría,contento,,sí,,NRC EmoLex,media,
alegría,alegr√≠a,,sí,,NRC EmoLex,media,
alegría,alegr√≠a,,sí,,NRC EmoLex,media,
alegría,planeo,,sí,,NRC EmoLex,media,
alegría,luz tenue,,sí,,NRC EmoLex,media,
alegría,Brillantina,,sí,,NRC EmoLex,media,
alegría,glorificaci√≥n,,sí,,NRC EmoLex,media,
alegría,glorificar,,sí,,NRC EmoLex,media,
alegría,gloria,,sí,,NRC EmoLex,media,
alegría,resplandor,,sí,,NRC EmoLex,media,
alegría,dios,,sí,,NRC EmoLex,media,
alegría,piadoso,,sí,,NRC EmoLex,media,
alegría,bendici√≥n,,sí,,NRC EmoLex,media,
alegría,bueno,,sí,,NRC EmoLex,media,
alegría,bondad,,sí,,NRC EmoLex,media,
alegría,precioso,,sí,,NRC EmoLex,media,
alegría,graduaci√≥n,,sí,,NRC EmoLex,media,
alegría,nietos,,sí,,NRC EmoLex,media,
alegría,otorgar,,sí,,NRC EmoLex,media,
alegría,satisfacer,,sí,,NRC EmoLex,media,
alegría,gratitud,,sí,,NRC EmoLex,media,
alegría,grandeza,,sí,,NRC EmoLex,media,
alegría,verde,,sí,,NRC EmoLex,media,
alegría,sonrisa,,sí,,NRC EmoLex,media,
alegría,crecer,,sí,,NRC EmoLex,media,
alegría,chorro,,sí,,NRC EmoLex,media,
alegría,felizmente,,sí,,NRC EmoLex,media,
alegría,felicidad,,sí,,NRC EmoLex,media,
alegría,contento,,sí,,NRC EmoLex,media,
alegría,resistente,,sí,,NRC EmoLex,media,
alegría,armoniosamente,,sí,,NRC EmoLex,media,
alegría,armon√≠a,,sí,,NRC EmoLex,media,
alegría,cosecha,,sí,,NRC EmoLex,media,
alegría,sanar,,sí,,NRC EmoLex,media,
alegría,cicatrizaci√≥n,,sí,,NRC EmoLex,media,
alegría,sano,,sí,,NRC EmoLex,media,
alegría,sentido,,sí,,NRC EmoLex,media,
alegría,sinceramente,,sí,,NRC EmoLex,media,
alegría,celestial,,sí,,NRC EmoLex,media,
alegría,Cielos,,sí,,NRC EmoLex,media,
alegría,hedonismo,,sí,,NRC EmoLex,media,
alegría,√∫til,,sí,,NRC EmoLex,media,
alegría,h√©roe,,sí,,NRC EmoLex,media,
alegría,heroico,,sí,,NRC EmoLex,media,
alegría,hero√≠smo,,sí,,NRC EmoLex,media,
alegría,apogeo,,sí,,NRC EmoLex,media,
alegría,m√°s alto,,sí,,NRC EmoLex,media,
alegría,divertid√≠simo,,sí,,NRC EmoLex,media,
alegría,hilaridad,,sí,,NRC EmoLex,media,
alegría,contratar,,sí,,NRC EmoLex,media,
alegría,Hobby,,sí,,NRC EmoLex,media,
alegría,fiesta,,sí,,NRC EmoLex,media,
alegría,santidad,,sí,,NRC EmoLex,media,
alegría,honesto,,sí,,NRC EmoLex,media,
alegría,Luna de miel,,sí,,NRC EmoLex,media,
alegría,esperar,,sí,,NRC EmoLex,media,
alegría,esperanzado,,sí,,NRC EmoLex,media,
alegría,abrazo,,sí,,NRC EmoLex,media,
alegría,humanitario,,sí,,NRC EmoLex,media,
alegría,humanidad,,sí,,NRC EmoLex,media,
alegría,humor√≠stico,,sí,,NRC EmoLex,media,
alegría,Hurra,,sí,,NRC EmoLex,media,
alegría,himno,,sí,,NRC EmoLex,media,
alegría,iluminar,,sí,,NRC EmoLex,media,
alegría,iluminaci√≥n,,sí,,NRC EmoLex,media,
alegría,inmaculado,,sí,,NRC EmoLex,media,
alegría,sumergirse,,sí,,NRC EmoLex,media,
alegría,mejorar,,sí,,NRC EmoLex,media,
alegría,mejora,,sí,,NRC EmoLex,media,
alegría,inauguraci√≥n,,sí,,NRC EmoLex,media,
alegría,ingreso,,sí,,NRC EmoLex,media,
alegría,independencia,,sí,,NRC EmoLex,media,
alegría,ni√±o,,sí,,NRC EmoLex,media,
alegría,infinito,,sí,,NRC EmoLex,media,
alegría,herencia,,sí,,NRC EmoLex,media,
alegría,inseparable,,sí,,NRC EmoLex,media,
alegría,inspiraci√≥n,,sí,,NRC EmoLex,media,
alegría,inspirar,,sí,,NRC EmoLex,media,
alegría,inspirado,,sí,,NRC EmoLex,media,
alegría,inteligencia,,sí,,NRC EmoLex,media,
alegría,intenso,,sí,,NRC EmoLex,media,
alegría,√≠ntimo,,sí,,NRC EmoLex,media,
alegría,√≠ntimamente,,sí,,NRC EmoLex,media,
alegría,invitar,,sí,,NRC EmoLex,media,
alegría,atractivo,,sí,,NRC EmoLex,media,
alegría,bote,,sí,,NRC EmoLex,media,
alegría,broma,,sí,,NRC EmoLex,media,
alegría,buf√≥n,,sí,,NRC EmoLex,media,
alegría,viaje,,sí,,NRC EmoLex,media,
alegría,jovial,,sí,,NRC EmoLex,media,
alegría,alegr√≠a,,sí,,NRC EmoLex,media,
alegría,alegre,,sí,,NRC EmoLex,media,
alegría,jubiloso,,sí,,NRC EmoLex,media,
alegría,jubiloso,,sí,,NRC EmoLex,media,
alegría,aniversario,,sí,,NRC EmoLex,media,
alegría,salto,,sí,,NRC EmoLex,media,
alegría,tipo,,sí,,NRC EmoLex,media,
alegría,parientes,,sí,,NRC EmoLex,media,
alegría,Beso,,sí,,NRC EmoLex,media,
alegría,gatito,,sí,,NRC EmoLex,media,
alegría,prestigio,,sí,,NRC EmoLex,media,
alegría,mano de obra,,sí,,NRC EmoLex,media,
alegría,cordero,,sí,,NRC EmoLex,media,
alegría,risa,,sí,,NRC EmoLex,media,
alegría,re√≠r,,sí,,NRC EmoLex,media,
alegría,la risa,,sí,,NRC EmoLex,media,
alegría,laureles,,sí,,NRC EmoLex,media,
alegría,legalizado,,sí,,NRC EmoLex,media,
alegría,ocio,,sí,,NRC EmoLex,media,
alegría,liberar,,sí,,NRC EmoLex,media,
alegría,liberaci√≥n,,sí,,NRC EmoLex,media,
alegría,libertad,,sí,,NRC EmoLex,media,
alegría,gusto,,sí,,NRC EmoLex,media,
alegría,esp√≠ritu,,sí,,NRC EmoLex,media,
alegría,amable,,sí,,NRC EmoLex,media,
alegría,amor,,sí,,NRC EmoLex,media,
alegría,hermoso,,sí,,NRC EmoLex,media,
alegría,haciendo el amor,,sí,,NRC EmoLex,media,
alegría,amante,,sí,,NRC EmoLex,media,
alegría,cari√±oso,,sí,,NRC EmoLex,media,
alegría,leal,,sí,,NRC EmoLex,media,
alegría,suerte,,sí,,NRC EmoLex,media,
alegría,afortunado,,sí,,NRC EmoLex,media,
alegría,delicioso,,sí,,NRC EmoLex,media,
alegría,lustre,,sí,,NRC EmoLex,media,
alegría,lujoso,,sí,,NRC EmoLex,media,
alegría,lujo,,sí,,NRC EmoLex,media,
alegría,lira,,sí,,NRC EmoLex,media,
alegría,l√≠rico,,sí,,NRC EmoLex,media,
alegría,m√°gico,,sí,,NRC EmoLex,media,
alegría,magnificencia,,sí,,NRC EmoLex,media,
alegría,magn√≠fico,,sí,,NRC EmoLex,media,
alegría,majestuoso,,sí,,NRC EmoLex,media,
alegría,mayor√≠a,,sí,,NRC EmoLex,media,
alegría,matrimonio,,sí,,NRC EmoLex,media,
alegría,m√©dula,,sí,,NRC EmoLex,media,
alegría,casar,,sí,,NRC EmoLex,media,
alegría,maravilloso,,sí,,NRC EmoLex,media,
alegría,maravillosamente,,sí,,NRC EmoLex,media,
alegría,masaje,,sí,,NRC EmoLex,media,
alegría,obra maestra,,sí,,NRC EmoLex,media,
alegría,maestr√≠a,,sí,,NRC EmoLex,media,
alegría,matrimonio,,sí,,NRC EmoLex,media,
alegría,medalla,,sí,,NRC EmoLex,media,
alegría,meditar,,sí,,NRC EmoLex,media,
alegría,memorable,,sí,,NRC EmoLex,media,
alegría,meritorio,,sí,,NRC EmoLex,media,
alegría,alegr√≠a,,sí,,NRC EmoLex,media,
alegría,alegre,,sí,,NRC EmoLex,media,
alegría,Partera,,sí,,NRC EmoLex,media,
alegría,poderoso,,sí,,NRC EmoLex,media,
alegría,ministerio,,sí,,NRC EmoLex,media,
alegría,milagro,,sí,,NRC EmoLex,media,
alegría,milagroso,,sí,,NRC EmoLex,media,
alegría,alegr√≠a,,sí,,NRC EmoLex,media,
alegría,dinero,,sí,,NRC EmoLex,media,
alegría,moralidad,,sí,,NRC EmoLex,media,
alegría,madre,,sí,,NRC EmoLex,media,
alegría,maternidad,,sí,,NRC EmoLex,media,
alegría,m√∫sica,,sí,,NRC EmoLex,media,
alegría,musical,,sí,,NRC EmoLex,media,
alegría,siesta,,sí,,NRC EmoLex,media,
alegría,Incapaz,,sí,,NRC EmoLex,media,
alegría,guarder√≠a,,sí,,NRC EmoLex,media,
alegría,nutrir,,sí,,NRC EmoLex,media,
alegría,oasis,,sí,,NRC EmoLex,media,
alegría,servicial,,sí,,NRC EmoLex,media,
alegría,asequible,,sí,,NRC EmoLex,media,
alegría,√≥pera,,sí,,NRC EmoLex,media,
alegría,oportuno,,sí,,NRC EmoLex,media,
alegría,optimismo,,sí,,NRC EmoLex,media,
alegría,orquesta,,sí,,NRC EmoLex,media,
alegría,ordenaci√≥n,,sí,,NRC EmoLex,media,
alegría,Organo,,sí,,NRC EmoLex,media,
alegría,organizaci√≥n,,sí,,NRC EmoLex,media,
alegría,orgasmo,,sí,,NRC EmoLex,media,
alegría,explosi√≥n,,sí,,NRC EmoLex,media,
alegría,sobresaliente,,sí,,NRC EmoLex,media,
alegría,lleno de alegr√≠a,,sí,,NRC EmoLex,media,
alegría,desfile,,sí,,NRC EmoLex,media,
alegría,dechado,,sí,,NRC EmoLex,media,
alegría,pasi√≥n,,sí,,NRC EmoLex,media,
alegría,apasionado,,sí,,NRC EmoLex,media,
alegría,pastor,,sí,,NRC EmoLex,media,
alegría,Pasteler√≠a,,sí,,NRC EmoLex,media,
alegría,pagar,,sí,,NRC EmoLex,media,
alegría,paz,,sí,,NRC EmoLex,media,
alegría,pac√≠fico,,sí,,NRC EmoLex,media,
alegría,Perfecto,,sí,,NRC EmoLex,media,
alegría,perfecci√≥n,,sí,,NRC EmoLex,media,
alegría,picnic,,sí,,NRC EmoLex,media,
alegría,pintoresco,,sí,,NRC EmoLex,media,
alegría,juguet√≥n,,sí,,NRC EmoLex,media,
alegría,patio de juegos,,sí,,NRC EmoLex,media,
alegría,teatro,,sí,,NRC EmoLex,media,
alegría,agradable,,sí,,NRC EmoLex,media,
alegría,encantado,,sí,,NRC EmoLex,media,
alegría,agradable,,sí,,NRC EmoLex,media,
alegría,promesa,,sí,,NRC EmoLex,media,
alegría,poseer,,sí,,NRC EmoLex,media,
alegría,poderoso,,sí,,NRC EmoLex,media,
alegría,experto,,sí,,NRC EmoLex,media,
alegría,elogio,,sí,,NRC EmoLex,media,
alegría,alabado,,sí,,NRC EmoLex,media,
alegría,loable,,sí,,NRC EmoLex,media,
alegría,rezar,,sí,,NRC EmoLex,media,
alegría,precioso,,sí,,NRC EmoLex,media,
alegría,presente,,sí,,NRC EmoLex,media,
alegría,preservativo,,sí,,NRC EmoLex,media,
alegría,prestigio,,sí,,NRC EmoLex,media,
alegría,presto,,sí,,NRC EmoLex,media,
alegría,bonita,,sí,,NRC EmoLex,media,
alegría,prevalecer,,sí,,NRC EmoLex,media,
alegría,orgullo,,sí,,NRC EmoLex,media,
alegría,sacerdocio,,sí,,NRC EmoLex,media,
alegría,principesco,,sí,,NRC EmoLex,media,
alegría,privilegiado,,sí,,NRC EmoLex,media,
alegría,procesi√≥n,,sí,,NRC EmoLex,media,
alegría,competencia,,sí,,NRC EmoLex,media,
alegría,Progreso,,sí,,NRC EmoLex,media,
alegría,progresi√≥n,,sí,,NRC EmoLex,media,
alegría,promesa,,sí,,NRC EmoLex,media,
alegría,prosperar,,sí,,NRC EmoLex,media,
alegría,pr√≥spero,,sí,,NRC EmoLex,media,
alegría,orgulloso,,sí,,NRC EmoLex,media,
alegría,Proporcionar,,sí,,NRC EmoLex,media,
alegría,purificar,,sí,,NRC EmoLex,media,
alegría,ronroneo,,sí,,NRC EmoLex,media,
alegría,pintoresco,,sí,,NRC EmoLex,media,
alegría,resplandor,,sí,,NRC EmoLex,media,
alegría,radiante,,sí,,NRC EmoLex,media,
alegría,arrebatado,,sí,,NRC EmoLex,media,
alegría,rapto,,sí,,NRC EmoLex,media,
alegría,delirio,,sí,,NRC EmoLex,media,
alegría,delirante,,sí,,NRC EmoLex,media,
alegría,preparaci√≥n,,sí,,NRC EmoLex,media,
alegría,recepci√≥n,,sí,,NRC EmoLex,media,
alegría,reconciliaci√≥n,,sí,,NRC EmoLex,media,
alegría,recreaci√≥n,,sí,,NRC EmoLex,media,
alegría,recreativo,,sí,,NRC EmoLex,media,
alegría,alegrarse,,sí,,NRC EmoLex,media,
alegría,alegr√≠a,,sí,,NRC EmoLex,media,
alegría,reavivar,,sí,,NRC EmoLex,media,
alegría,Notable,,sí,,NRC EmoLex,media,
alegría,recurso,,sí,,NRC EmoLex,media,
alegría,renovaci√≥n,,sí,,NRC EmoLex,media,
alegría,pagar,,sí,,NRC EmoLex,media,
alegría,reproductivo,,sí,,NRC EmoLex,media,
alegría,rescate,,sí,,NRC EmoLex,media,
alegría,recursos,,sí,,NRC EmoLex,media,
alegría,respeto,,sí,,NRC EmoLex,media,
alegría,respiro,,sí,,NRC EmoLex,media,
alegría,resplandeciente,,sí,,NRC EmoLex,media,
alegría,restaurativo,,sí,,NRC EmoLex,media,
alegría,Jubilaci√≥n,,sí,,NRC EmoLex,media,
alegría,jaranear,,sí,,NRC EmoLex,media,
alegría,fiestas,,sí,,NRC EmoLex,media,
alegría,reverenciar,,sí,,NRC EmoLex,media,
alegría,reverencia,,sí,,NRC EmoLex,media,
alegría,reverendo,,sí,,NRC EmoLex,media,
alegría,ensue√±o,,sí,,NRC EmoLex,media,
alegría,renacimiento,,sí,,NRC EmoLex,media,
alegría,premio,,sí,,NRC EmoLex,media,
alegría,r√≠tmico,,sí,,NRC EmoLex,media,
alegría,cinta,,sí,,NRC EmoLex,media,
alegría,creciente,,sí,,NRC EmoLex,media,
alegría,coche de turismo,,sí,,NRC EmoLex,media,
alegría,alegre,,sí,,NRC EmoLex,media,
alegría,romance,,sí,,NRC EmoLex,media,
alegría,rom√°ntico,,sí,,NRC EmoLex,media,
alegría,romanticismo,,sí,,NRC EmoLex,media,
alegría,retozar,,sí,,NRC EmoLex,media,
alegría,seguro,,sí,,NRC EmoLex,media,
alegría,Smo,,sí,,NRC EmoLex,media,
alegría,santo,,sí,,NRC EmoLex,media,
alegría,salario,,sí,,NRC EmoLex,media,
alegría,saludable,,sí,,NRC EmoLex,media,
alegría,saludo,,sí,,NRC EmoLex,media,
alegría,salvaci√≥n,,sí,,NRC EmoLex,media,
alegría,santificaci√≥n,,sí,,NRC EmoLex,media,
alegría,santificar,,sí,,NRC EmoLex,media,
alegría,santuario,,sí,,NRC EmoLex,media,
alegría,satisfecho,,sí,,NRC EmoLex,media,
alegría,ahorrar,,sí,,NRC EmoLex,media,
alegría,saborear,,sí,,NRC EmoLex,media,
alegría,beca,,sí,,NRC EmoLex,media,
alegría,puntaje,,sí,,NRC EmoLex,media,
alegría,sensacional,,sí,,NRC EmoLex,media,
alegría,sensual,,sí,,NRC EmoLex,media,
